VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,trip_type,trip_duration_minutes
1,2024-01-02 11:14:46,2024-01-02 11:41:57,1,4.44,1,Y,194,189,Credit card,9.82,3.25,0.5,2.19,0.0,0.3,16.01,0.0,1,27.183333333333334
2,2024-01-10 21:20:52,2024-01-10 21:53:23,1,1.73,1,N,93,92,Cash,3.61,2.42,0.5,0.4,0.0,0.3,7.18,0.0,1,32.516666666666666
1,2024-01-05 06:49:29,2024-01-05 07:16:57,2,3.85,1,N,182,194,Credit card,11.92,0.59,0.5,1.59,0.0,0.3,14.85,0.0,1,27.466666666666665
2,2024-01-01 15:17:53,2024-01-01 15:39:54,1,1.23,6,N,139,141,Credit card,11.97,4.11,0.5,2.5,0.0,0.3,19.33,0.0,1,22.016666666666666
1,2024-01-29 11:36:16,2024-01-29 11:47:51,1,2.79,1,N,93,122,Credit card,7.46,3.01,0.5,1.19,0.0,0.3,12.41,0.0,1,11.583333333333334
1,2024-01-03 18:49:36,2024-01-03 19:10:43,1,3.34,4,N,217,190,Credit card,12.34,0.29,0.5,2.51,0.0,0.3,18.39,2.5,1,21.116666666666667
1,2024-01-01 06:53:21,2024-01-01 07:03:28,1,7.46,1,N,194,239,Cash,21.93,3.38,0.5,3.79,0.0,0.3,29.85,0.0,1,10.116666666666667
1,2024-01-29 22:04:17,2024-01-29 22:21:45,1,2.69,1,N,139,127,Credit card,7.46,1.42,0.5,0.74,0.0,0.3,10.37,0.0,1,17.466666666666665
2,2024-01-06 20:06:41,2024-01-06 20:22:40,1,1.89,2,Y,141,119,Cash,7.71,0.35,0.5,1.73,0.0,0.3,10.54,0.0,1,15.983333333333333
1,2024-01-26 07:31:08,2024-01-26 07:47:48,3,4.21,1,N,201,211,Credit card,11.68,3.03,0.5,2.27,9.29,0.3,29.52,2.5,1,16.666666666666668
1,2024-01-01 23:16:29,2024-01-01 23:23:51,1,4.91,1,N,203,215,Credit card,13.7,3.66,0.5,3.19,0.0,0.3,21.3,0.0,1,7.366666666666666
2,2024-01-05 18:14:44,2024-01-05 18:17:18,1,1.84,2,N,188,136,Credit card,3.0,2.59,0.5,0.42,0.0,0.3,9.26,2.5,1,2.566666666666667
1,2024-01-04 10:18:29,2024-01-04 10:32:32,5,1.38,1,N,30,16,Credit card,5.88,0.03,0.5,1.71,0.0,0.3,8.37,0.0,1,14.05
1,2024-01-22 21:27:34,2024-01-22 22:05:00,1,1.49,1,N,61,1,Credit card,8.92,2.88,0.5,1.69,0.0,0.3,14.24,0.0,1,37.43333333333333
2,2024-01-20 05:23:27,2024-01-20 05:43:08,1,7.48,1,N,107,87,Credit card,21.37,0.03,0.5,3.6,0.0,0.3,25.75,0.0,1,19.683333333333334
1,2024-01-15 17:46:24,2024-01-15 18:22:08,1,4.76,1,N,152,134,Credit card,17.67,4.63,0.5,2.72,0.0,0.3,28.27,2.5,1,35.733333333333334
1,2024-01-08 11:46:45,2024-01-08 11:56:55,1,2.56,1,N,104,112,Credit card,10.64,1.34,0.5,1.9,0.0,0.3,14.63,0.0,1,10.166666666666666
2,2024-01-03 18:06:42,2024-01-03 18:20:17,1,6.67,1,N,218,195,Cash,19.0,4.36,0.5,2.66,0.0,0.3,29.27,2.5,1,13.583333333333334
1,2024-01-18 15:29:37,2024-01-18 16:38:20,4,1.82,1,N,93,77,Cash,5.17,0.06,0.5,0.66,0.0,0.3,6.64,0.0,1,68.71666666666667
1,2024-01-08 03:39:05,2024-01-08 03:49:41,2,3.11,1,N,144,183,Credit card,8.82,0.49,0.5,1.74,0.0,0.3,11.8,0.0,1,10.6
1,2024-01-19 07:06:19,2024-01-19 07:33:10,1,1.21,1,Y,184,245,Cash,3.0,2.26,0.5,0.26,0.0,0.3,8.77,2.5,1,26.85
2,2024-01-22 07:28:34,2024-01-22 07:55:23,1,6.48,1,N,100,73,Cash,17.9,3.79,0.5,1.49,16.82,0.3,43.25,2.5,1,26.816666666666666
1,2024-01-27 07:58:47,2024-01-27 08:23:44,3,1.7,1,N,147,177,Cash,7.19,4.71,0.5,0.7,0.0,0.3,15.85,2.5,1,24.95
2,2024-01-16 07:31:29,2024-01-16 07:58:33,1,1.74,1,N,192,203,Credit card,12.0,2.61,0.5,2.84,0.0,0.3,20.7,2.5,1,27.066666666666666
2,2024-01-01 03:31:39,2024-01-01 03:42:09,2,4.28,1,N,102,50,Credit card,14.78,1.78,0.5,3.74,0.0,0.3,21.05,0.0,1,10.5
1,2024-01-09 16:48:58,2024-01-09 17:03:29,1,0.33,1,N,256,233,Credit card,3.0,0.22,0.5,0.79,0.0,0.3,6.81,2.5,1,14.516666666666667
1,2024-01-27 10:54:24,2024-01-27 10:57:16,2,0.98,1,N,142,52,Credit card,3.0,2.92,0.5,0.6,0.0,0.3,6.82,0.0,1,2.8666666666666667
1,2024-01-17 12:44:19,2024-01-17 13:30:02,2,5.36,2,Y,207,216,Credit card,15.28,1.9,0.5,3.52,0.0,0.3,21.45,0.0,1,45.71666666666667
2,2024-01-20 04:37:28,2024-01-20 05:04:26,1,1.47,4,N,186,154,Credit card,8.61,4.55,0.5,1.61,0.0,0.3,15.52,0.0,1,26.966666666666665
2,2024-01-15 04:37:13,2024-01-15 04:48:53,1,13.13,1,N,215,219,Cash,34.66,2.4,0.5,1.26,19.94,0.3,59.01,0.0,1,11.666666666666666
2,2024-01-06 01:04:52,2024-01-06 01:15:07,2,3.71,1,N,178,255,Cash,13.4,3.83,0.5,1.47,0.0,0.3,19.45,0.0,1,10.25
2,2024-01-28 19:08:51,2024-01-28 19:46:42,1,0.63,1,N,142,189,Credit card,3.53,4.24,0.5,0.6,8.17,0.3,16.84,0.0,1,37.85
1,2024-01-24 23:03:55,2024-01-24 23:15:01,1,8.69,1,N,201,178,Cash,26.38,0.49,0.5,1.85,0.0,0.3,29.47,0.0,1,11.1
1,2024-01-31 20:24:59,2024-01-31 20:36:37,1,3.7,1,N,123,93,Cash,6.96,2.2,0.5,0.65,0.0,0.3,10.56,0.0,1,11.633333333333333
2,2024-01-27 12:29:08,2024-01-27 12:37:56,1,2.85,1,N,224,262,Credit card,14.44,4.47,0.5,3.04,13.39,0.3,36.09,0.0,1,8.8
1,2024-01-10 00:36:11,2024-01-10 01:06:28,1,3.69,1,N,132,102,Cash,8.39,2.12,0.5,0.55,0.0,0.3,11.81,0.0,1,30.283333333333335
2,2024-01-08 21:10:19,2024-01-08 21:45:43,1,0.63,1,N,195,224,Credit card,6.46,2.83,0.5,0.92,0.0,0.3,10.51,0.0,1,35.4
2,2024-01-08 16:51:53,2024-01-08 17:07:56,1,3.19,2,N,55,137,Credit card,9.66,4.37,0.5,3.13,18.92,0.3,39.33,2.5,1,16.05
2,2024-01-29 11:34:56,2024-01-29 12:10:28,3,1.56,1,N,48,68,Unknown,6.05,1.16,0.5,0.43,0.0,0.3,8.39,0.0,1,35.53333333333333
1,2024-01-18 06:21:35,2024-01-18 06:45:11,1,3.05,1,Y,149,184,Credit card,9.4,4.47,0.5,1.74,0.0,0.3,16.36,0.0,1,23.6
1,2024-01-15 02:06:58,2024-01-15 02:15:24,1,2.27,3,N,223,255,Credit card,8.94,1.99,0.5,0.95,0.0,0.3,12.63,0.0,1,8.433333333333334
2,2024-01-31 00:23:11,2024-01-31 01:06:50,1,3.56,1,Y,194,178,No charge,12.77,2.97,0.5,0.0,0.0,0.3,16.49,0.0,1,43.65
2,2024-01-19 16:56:52,2024-01-19 17:05:36,3,2.56,1,N,88,96,Credit card,12.08,1.64,0.5,2.22,0.0,0.3,19.19,2.5,1,8.733333333333333
2,2024-01-29 04:37:02,2024-01-29 04:53:53,1,2.15,1,N,226,198,Credit card,12.1,2.64,0.5,1.46,0.0,0.3,16.95,0.0,1,16.85
1,2024-01-31 12:34:45,2024-01-31 12:50:50,2,1.42,1,N,176,214,Credit card,7.05,0.25,0.5,1.73,0.0,0.3,9.78,0.0,1,16.083333333333332
2,2024-01-03 11:06:27,2024-01-03 11:20:40,1,0.66,1,N,147,115,Credit card,9.29,0.33,0.5,2.86,0.0,0.3,12.78,0.0,1,14.216666666666667
1,2024-01-12 04:58:58,2024-01-12 05:03:22,1,0.51,1,Y,261,263,Credit card,4.05,2.07,0.5,1.08,0.0,0.3,7.5,0.0,1,4.4
2,2024-01-23 18:11:58,2024-01-23 19:11:54,4,1.01,1,N,205,238,Credit card,8.26,1.67,0.5,2.33,0.0,0.3,15.51,2.5,1,59.93333333333333
2,2024-01-26 04:59:25,2024-01-26 05:04:13,3,5.08,1,N,78,64,Cash,16.49,3.08,0.5,0.89,0.0,0.3,21.21,0.0,1,4.8
2,2024-01-05 14:28:22,2024-01-05 15:13:44,1,1.35,1,N,18,1,Credit card,4.23,0.19,0.5,0.76,0.0,0.3,5.93,0.0,1,45.36666666666667
1,2024-01-10 20:53:20,2024-01-10 21:03:20,1,1.88,1,N,72,67,Credit card,7.74,0.84,0.5,1.84,13.93,0.3,25.1,0.0,1,10.0
2,2024-01-17 23:50:26,2024-01-18 00:02:52,1,1.89,1,N,47,21,Credit card,8.73,1.05,0.5,2.36,0.0,0.3,12.89,0.0,1,12.433333333333334
1,2024-01-25 18:36:53,2024-01-25 19:19:28,1,2.3,1,N,48,52,Credit card,8.15,2.2,0.5,2.77,0.0,0.3,16.37,2.5,1,42.583333333333336
2,2024-01-04 12:02:51,2024-01-04 12:28:07,3,4.49,1,N,138,111,Credit card,14.96,1.23,0.5,4.27,17.84,0.3,39.05,0.0,2,25.266666666666666
1,2024-01-19 14:56:45,2024-01-19 15:03:28,2,2.54,1,N,259,234,Credit card,11.45,0.69,0.5,3.11,0.0,0.3,16.0,0.0,1,6.716666666666667
1,2024-01-10 04:33:12,2024-01-10 04:39:49,1,5.74,1,N,171,187,Credit card,16.78,2.99,0.5,6.89,0.0,0.3,27.41,0.0,1,6.616666666666666
2,2024-01-07 16:58:07,2024-01-07 17:21:01,1,1.02,1,N,113,131,Credit card,3.0,3.72,0.5,0.62,0.0,0.3,10.59,2.5,1,22.9
1,2024-01-16 23:27:25,2024-01-16 23:36:02,1,5.33,1,N,66,58,Credit card,20.86,3.43,0.5,3.69,0.0,0.3,28.73,0.0,1,8.616666666666667
1,2024-01-13 20:02:07,2024-01-13 20:28:10,1,8.03,1,N,207,158,Credit card,21.68,1.38,0.5,4.64,0.0,0.3,28.45,0.0,1,26.05
1,2024-01-20 16:58:09,2024-01-20 17:25:56,2,3.16,1,N,145,180,Credit card,7.93,4.27,0.5,1.01,0.0,0.3,16.46,2.5,1,27.783333333333335
1,2024-01-10 20:19:15,2024-01-10 20:30:01,1,1.26,1,N,13,1,Credit card,3.0,3.06,0.5,0.62,0.0,0.3,7.43,0.0,1,10.766666666666667
1,2024-01-26 12:31:02,2024-01-26 12:43:56,1,4.55,1,N,123,184,Credit card,12.87,3.07,0.5,0.8,0.0,0.3,17.49,0.0,1,12.9
2,2024-01-03 10:06:45,2024-01-03 10:30:09,1,3.2,1,N,48,45,Credit card,8.81,1.06,0.5,1.39,0.0,0.3,12.01,0.0,1,23.4
1,2024-01-27 17:14:17,2024-01-27 17:24:43,5,4.01,2,N,131,135,Cash,10.31,1.21,0.5,1.18,0.0,0.3,15.95,2.5,1,10.433333333333334
1,2024-01-01 22:11:49,2024-01-01 22:31:31,1,5.85,1,N,17,5,Credit card,15.08,2.37,0.5,4.16,0.0,0.3,22.36,0.0,1,19.7
2,2024-01-23 19:30:23,2024-01-23 20:41:42,1,2.39,1,Y,57,64,Credit card,10.06,1.19,0.5,2.91,0.0,0.3,14.91,0.0,1,71.31666666666666
1,2024-01-11 17:46:48,2024-01-11 18:10:56,1,2.1,2,N,215,263,Credit card,13.84,3.44,0.5,1.7,17.05,0.3,39.28,2.5,1,24.133333333333333
1,2024-01-12 21:12:03,2024-01-12 21:26:24,1,14.79,1,N,45,35,Credit card,41.94,1.54,0.5,15.35,17.98,0.3,77.56,0.0,1,14.35
2,2024-01-01 14:09:41,2024-01-01 15:13:29,1,4.59,1,Y,29,67,Credit card,17.34,0.76,0.5,3.67,8.61,0.3,31.13,0.0,1,63.8
2,2024-01-22 18:21:44,2024-01-22 18:53:25,1,6.54,1,N,59,61,Credit card,17.72,0.76,0.5,3.88,0.0,0.3,25.61,2.5,1,31.683333333333334
2,2024-01-06 03:07:22,2024-01-06 03:16:08,1,5.62,1,N,243,263,Credit card,16.86,0.64,0.5,1.19,5.07,0.3,24.51,0.0,1,8.766666666666667
1,2024-01-21 10:24:45,2024-01-21 10:34:43,1,6.6,1,N,250,193,Credit card,20.28,2.2,0.5,3.05,0.0,0.3,26.28,0.0,1,9.966666666666667
2,2024-01-23 11:32:11,2024-01-23 11:37:22,3,4.11,1,N,175,233,Credit card,10.8,0.02,0.5,3.07,0.0,0.3,14.64,0.0,1,5.183333333333334
2,2024-01-27 04:51:27,2024-01-27 05:14:34,1,6.08,1,N,206,216,Cash,16.42,2.71,0.5,2.1,0.0,0.3,21.98,0.0,1,23.116666666666667
1,2024-01-22 22:49:11,2024-01-22 22:53:06,1,1.89,1,N,240,232,Cash,9.79,1.49,0.5,1.23,0.0,0.3,13.26,0.0,1,3.9166666666666665
2,2024-01-10 08:18:58,2024-01-10 09:22:43,1,0.64,1,N,78,105,Credit card,7.37,2.76,0.5,1.61,0.0,0.3,14.54,2.5,1,63.75
1,2024-01-23 21:30:13,2024-01-23 21:45:46,2,1.5,1,N,108,112,Cash,6.45,4.68,0.5,0.33,0.0,0.3,12.21,0.0,1,15.55
1,2024-01-26 14:30:25,2024-01-26 15:03:22,2,2.86,1,N,8,1,Credit card,6.06,4.35,0.5,1.17,0.0,0.3,12.33,0.0,1,32.95
2,2024-01-10 19:57:43,2024-01-10 20:12:19,2,2.58,1,N,139,67,Credit card,8.06,2.88,0.5,2.52,7.81,0.3,22.02,0.0,2,14.6
2,2024-01-04 20:23:15,2024-01-04 20:46:06,1,3.22,1,N,244,263,Credit card,6.23,2.09,0.5,1.79,0.0,0.3,10.86,0.0,1,22.85
1,2024-01-28 14:10:28,2024-01-28 14:27:28,1,1.79,1,Y,8,2,Cash,7.2,3.49,0.5,0.82,0.0,0.3,12.26,0.0,1,17.0
1,2024-01-05 14:04:02,2024-01-05 14:23:22,1,0.39,1,N,188,170,Credit card,4.24,4.62,0.5,1.38,0.0,0.3,10.54,0.0,1,19.333333333333332
2,2024-01-19 09:48:35,2024-01-19 10:28:14,1,2.33,1,N,123,107,Cash,7.51,2.45,0.5,0.45,0.0,0.3,13.66,2.5,1,39.65
1,2024-01-08 07:47:33,2024-01-08 08:39:43,1,0.9,2,N,254,263,Credit card,5.48,0.5,0.5,0.67,0.0,0.3,9.45,2.5,1,52.166666666666664
1,2024-01-04 21:45:48,2024-01-04 22:35:25,1,3.11,1,N,156,142,Credit card,11.53,3.83,0.5,4.02,0.0,0.3,20.13,0.0,1,49.61666666666667
2,2024-01-25 01:39:10,2024-01-25 03:25:46,1,4.24,1,N,107,126,Credit card,13.87,0.05,0.5,3.42,0.0,0.3,18.09,0.0,1,106.6
2,2024-01-05 10:55:36,2024-01-05 11:06:51,1,2.3,1,Y,27,17,Credit card,4.65,3.82,0.5,0.82,0.0,0.3,10.04,0.0,1,11.25
2,2024-01-21 18:38:52,2024-01-21 19:03:12,1,1.19,1,N,148,111,Credit card,4.72,0.42,0.5,0.92,0.0,0.3,9.31,2.5,2,24.333333333333332
1,2024-01-22 11:39:46,2024-01-22 11:51:12,1,3.34,1,N,259,263,Credit card,12.08,0.53,0.5,1.64,0.0,0.3,15.0,0.0,1,11.433333333333334
1,2024-01-02 20:48:34,2024-01-02 21:27:11,2,15.31,1,N,4,37,Credit card,45.51,3.91,0.5,10.11,6.78,0.3,67.06,0.0,1,38.61666666666667
2,2024-01-06 08:40:13,2024-01-06 08:49:18,1,4.59,1,N,2,1,Credit card,13.16,3.45,0.5,2.84,0.0,0.3,22.7,2.5,1,9.083333333333334
2,2024-01-25 15:00:23,2024-01-25 15:40:29,2,4.83,1,Y,235,234,Cash,16.23,2.81,0.5,1.96,0.0,0.3,21.75,0.0,1,40.1
1,2024-01-16 17:25:32,2024-01-16 17:46:58,1,2.11,1,N,71,73,Credit card,10.41,4.1,0.5,1.12,0.0,0.3,18.88,2.5,1,21.433333333333334
2,2024-01-04 18:17:08,2024-01-04 18:34:48,3,1.6,1,N,160,173,Credit card,5.91,4.26,0.5,1.31,0.0,0.3,14.73,2.5,1,17.666666666666668
2,2024-01-31 17:52:48,2024-01-31 18:11:52,2,6.61,1,Y,162,221,Credit card,22.47,2.29,0.5,3.54,0.0,0.3,31.55,2.5,1,19.066666666666666
1,2024-01-09 05:09:04,2024-01-09 05:17:02,1,0.23,1,N,127,118,Credit card,6.68,4.98,0.5,0.81,0.0,0.3,12.77,0.0,1,7.966666666666667
1,2024-01-01 02:58:53,2024-01-01 03:07:20,5,1.75,1,N,131,122,Credit card,11.02,1.79,0.5,3.32,0.0,0.3,16.88,0.0,1,8.45
1,2024-01-29 15:34:46,2024-01-29 15:56:28,1,9.23,1,N,181,176,Credit card,26.95,0.86,0.5,10.07,0.0,0.3,38.63,0.0,1,21.7
2,2024-01-01 12:20:07,2024-01-01 12:41:43,1,2.97,1,N,63,35,Credit card,17.01,4.23,0.5,6.04,0.0,0.3,28.03,0.0,1,21.6
1,2024-01-18 03:41:55,2024-01-18 03:53:43,2,0.73,1,N,48,1,Credit card,3.0,2.08,0.5,0.76,0.0,0.3,6.14,0.0,1,11.8
1,2024-01-31 18:51:17,2024-01-31 19:06:43,1,4.33,1,Y,260,263,Credit card,19.7,4.37,0.5,3.52,0.0,0.3,30.84,2.5,1,15.433333333333334
2,2024-01-18 21:53:24,2024-01-18 22:19:06,1,2.31,1,N,3,18,Credit card,10.58,0.31,0.5,2.06,0.0,0.3,13.7,0.0,1,25.7
1,2024-01-19 02:58:16,2024-01-19 03:08:40,1,0.56,1,N,50,50,Credit card,7.92,0.56,0.5,1.84,0.0,0.3,10.62,0.0,1,10.4
2,2024-01-13 00:48:07,2024-01-13 00:52:54,1,3.77,1,N,192,191,Credit card,10.96,0.2,0.5,1.82,0.0,0.3,13.73,0.0,1,4.783333333333333
1,2024-01-04 22:25:15,2024-01-04 23:12:01,1,3.38,1,N,150,124,Credit card,13.48,3.01,0.5,4.12,0.0,0.3,21.36,0.0,1,46.766666666666666
2,2024-01-18 18:04:57,2024-01-18 18:27:40,1,3.24,2,N,85,92,Credit card,14.88,4.16,0.5,0.55,0.0,0.3,22.84,2.5,1,22.716666666666665
1,2024-01-28 19:35:34,2024-01-28 19:48:54,1,4.55,1,N,31,36,Credit card,10.61,2.01,0.5,1.87,0.0,0.3,15.24,0.0,2,13.333333333333334
1,2024-01-03 19:46:49,2024-01-03 19:58:14,1,1.12,1,Y,97,111,Credit card,4.81,0.45,0.5,1.27,0.0,0.3,7.28,0.0,1,11.416666666666666
2,2024-01-28 07:00:10,2024-01-28 07:10:29,1,4.05,1,Y,15,24,Credit card,6.2,1.87,0.5,0.82,0.0,0.3,12.14,2.5,1,10.316666666666666
2,2024-01-13 20:47:40,2024-01-13 21:26:11,1,3.56,1,N,146,157,Cash,10.87,1.74,0.5,1.18,0.0,0.3,14.54,0.0,1,38.516666666666666
2,2024-01-17 14:55:59,2024-01-17 15:03:02,1,6.52,1,N,129,168,Cash,16.35,3.22,0.5,2.43,0.0,0.3,22.75,0.0,1,7.05
2,2024-01-06 03:03:40,2024-01-06 03:27:57,1,1.73,1,Y,242,259,Cash,6.17,3.26,0.5,1.19,0.0,0.3,11.37,0.0,1,24.283333333333335
2,2024-01-20 06:36:47,2024-01-20 07:01:04,1,7.29,1,Y,212,226,Cash,29.5,0.52,0.5,1.71,0.0,0.3,32.48,0.0,1,24.283333333333335
1,2024-01-06 15:40:14,2024-01-06 16:10:52,2,5.56,1,N,124,72,Cash,21.55,2.1,0.5,1.17,5.94,0.3,31.51,0.0,1,30.633333333333333
1,2024-01-09 11:15:04,2024-01-09 11:29:18,3,2.89,1,N,140,171,Credit card,5.41,3.21,0.5,0.67,0.0,0.3,10.04,0.0,1,14.233333333333333
1,2024-01-23 08:52:46,2024-01-23 09:37:01,1,3.24,1,N,182,174,Credit card,12.27,1.29,0.5,0.94,0.0,0.3,17.75,2.5,1,44.25
1,2024-01-02 13:35:11,2024-01-02 14:06:25,1,0.26,1,N,78,80,Cash,5.55,2.04,0.5,0.28,0.0,0.3,8.17,0.0,1,31.233333333333334
1,2024-01-14 20:42:11,2024-01-14 20:56:05,2,3.17,1,N,159,121,Credit card,9.41,3.07,0.5,1.15,11.77,0.3,26.15,0.0,1,13.9
1,2024-01-19 10:21:29,2024-01-19 10:32:31,3,5.3,1,Y,5,67,Credit card,16.28,2.01,0.5,4.86,0.0,0.3,23.9,0.0,1,11.033333333333333
2,2024-01-05 02:13:45,2024-01-05 02:30:47,1,2.56,1,N,247,173,Cash,9.73,0.15,0.5,1.02,0.0,0.3,11.65,0.0,1,17.033333333333335
1,2024-01-10 03:17:52,2024-01-10 03:31:27,1,6.51,1,N,248,263,Credit card,14.74,1.11,0.5,2.98,12.77,0.3,32.35,0.0,1,13.583333333333334
1,2024-01-11 15:33:54,2024-01-11 15:43:42,1,4.39,2,N,234,246,Credit card,10.38,3.88,0.5,1.28,9.36,0.3,25.65,0.0,1,9.8
2,2024-01-21 13:44:02,2024-01-21 14:03:41,1,11.07,1,N,56,1,Credit card,30.69,1.24,0.5,7.69,0.0,0.3,40.37,0.0,1,19.65
1,2024-01-31 06:40:17,2024-01-31 06:55:47,3,1.83,1,Y,208,263,Credit card,7.37,4.09,0.5,2.58,0.0,0.3,14.79,0.0,1,15.5
2,2024-01-26 22:09:59,2024-01-26 23:01:02,1,4.96,1,N,152,167,Credit card,12.77,2.33,0.5,1.65,0.0,0.3,17.5,0.0,1,51.05
2,2024-01-06 21:11:08,2024-01-06 21:24:42,1,0.93,1,N,259,189,Credit card,3.0,2.36,0.5,1.01,0.0,0.3,6.67,0.0,1,13.566666666666666
1,2024-01-01 13:30:41,2024-01-01 13:41:39,1,2.74,1,N,5,1,Credit card,9.08,3.85,0.5,2.08,0.0,0.3,15.76,0.0,1,10.966666666666667
1,2024-01-02 14:37:21,2024-01-02 14:56:08,2,4.57,1,N,105,121,Credit card,16.58,1.92,0.5,3.34,0.0,0.3,22.59,0.0,1,18.783333333333335
1,2024-01-19 11:12:39,2024-01-19 11:34:53,1,5.17,1,N,26,77,Credit card,15.2,1.19,0.5,3.53,0.0,0.3,20.67,0.0,1,22.233333333333334
1,2024-01-05 20:15:28,2024-01-05 20:38:51,2,2.4,1,N,249,237,Credit card,13.37,0.53,0.5,3.09,0.0,0.3,17.74,0.0,1,23.383333333333333
1,2024-01-08 04:04:21,2024-01-08 04:27:35,1,6.98,1,N,45,1,Credit card,17.86,3.36,0.5,6.23,0.0,0.3,28.2,0.0,1,23.233333333333334
1,2024-01-27 06:27:33,2024-01-27 06:46:47,1,7.99,1,N,11,54,Credit card,23.05,2.35,0.5,5.57,11.25,0.3,42.97,0.0,1,19.233333333333334
1,2024-01-28 02:10:22,2024-01-28 02:28:39,1,1.85,4,N,30,44,Credit card,6.06,4.05,0.5,1.47,0.0,0.3,12.33,0.0,1,18.283333333333335
2,2024-01-27 00:14:20,2024-01-27 00:42:13,1,2.81,1,N,254,188,Credit card,11.29,2.29,0.5,1.88,10.64,0.3,26.85,0.0,1,27.883333333333333
1,2024-01-08 20:43:35,2024-01-08 20:52:45,5,2.59,1,Y,140,150,Cash,6.63,2.07,0.5,1.06,0.0,0.3,10.51,0.0,1,9.166666666666666
2,2024-01-20 05:02:43,2024-01-20 05:13:44,1,2.11,1,Y,29,42,Credit card,13.56,1.49,0.5,1.67,0.0,0.3,17.47,0.0,1,11.016666666666667
1,2024-01-19 22:24:46,2024-01-19 22:30:37,1,7.67,1,N,105,96,Credit card,16.6,1.0,0.5,3.47,6.44,0.3,28.26,0.0,1,5.85
1,2024-01-06 17:49:26,2024-01-06 17:58:43,1,7.61,1,N,112,88,Credit card,26.67,4.15,0.5,11.49,0.0,0.3,45.56,2.5,1,9.283333333333333
1,2024-01-18 03:50:03,2024-01-18 04:26:10,1,2.66,1,Y,211,193,Credit card,9.42,0.48,0.5,0.0,0.0,0.3,10.65,0.0,1,36.11666666666667
2,2024-01-17 06:47:27,2024-01-17 07:14:35,1,4.94,3,Y,58,49,Credit card,16.51,4.51,0.5,3.61,0.0,0.3,25.38,0.0,1,27.133333333333333
1,2024-01-13 06:44:52,2024-01-13 07:40:16,2,6.46,1,N,31,41,Cash,22.65,0.13,0.5,3.01,0.0,0.3,26.54,0.0,1,55.4
1,2024-01-24 07:14:14,2024-01-24 08:01:26,1,3.81,1,N,198,221,Credit card,14.6,2.61,0.5,2.65,0.0,0.3,23.11,2.5,1,47.2
2,2024-01-22 00:08:59,2024-01-22 00:36:16,1,2.5,1,N,114,50,Cash,6.56,0.29,0.5,0.72,17.97,0.3,26.29,0.0,1,27.283333333333335
2,2024-01-17 12:17:42,2024-01-17 12:38:24,1,1.74,2,N,33,40,Credit card,8.65,3.9,0.5,1.79,12.54,0.3,27.63,0.0,1,20.7
2,2024-01-23 11:58:21,2024-01-23 12:17:23,1,5.27,1,N,113,127,Cash,21.28,1.06,0.5,2.3,0.0,0.3,25.39,0.0,2,19.033333333333335
1,2024-01-24 15:45:09,2024-01-24 15:48:55,1,1.01,5,N,113,118,Cash,3.0,2.83,0.5,0.39,0.0,0.3,6.97,0.0,1,3.7666666666666666
1,2024-01-18 13:48:06,2024-01-18 14:05:44,1,2.55,1,N,61,49,Credit card,15.23,4.58,0.5,2.45,16.24,0.3,39.25,0.0,1,17.633333333333333
2,2024-01-09 07:08:58,2024-01-09 07:21:23,1,2.22,1,N,53,95,Credit card,9.21,3.25,0.5,3.33,0.0,0.3,19.04,2.5,1,12.416666666666666
1,2024-01-24 12:15:58,2024-01-24 12:25:33,2,0.95,1,N,26,66,Credit card,3.58,0.89,0.5,0.64,0.0,0.3,5.41,0.0,1,9.583333333333334
1,2024-01-23 05:54:17,2024-01-23 06:18:46,2,2.98,1,N,222,212,Credit card,7.27,3.98,0.5,1.79,0.0,0.3,13.79,0.0,1,24.483333333333334
1,2024-01-31 11:39:44,2024-01-31 11:55:57,2,2.76,1,N,3,1,Credit card,8.73,2.21,0.5,1.28,0.0,0.3,12.97,0.0,1,16.216666666666665
2,2024-01-05 15:26:22,2024-01-05 15:46:12,1,1.45,1,N,134,157,Credit card,3.0,0.07,0.5,0.82,0.0,0.3,4.64,0.0,1,19.833333333333332
2,2024-01-13 23:56:19,2024-01-14 00:04:55,1,7.48,1,N,5,43,Cash,19.95,2.43,0.5,3.1,0.0,0.3,26.23,0.0,1,8.6
2,2024-01-29 15:37:28,2024-01-29 16:09:34,2,5.29,3,N,212,188,Credit card,14.94,4.06,0.5,3.49,0.0,0.3,23.24,0.0,1,32.1
2,2024-01-16 22:50:59,2024-01-16 23:04:30,1,3.27,1,N,105,74,Cash,7.45,2.15,0.5,0.53,0.0,0.3,10.88,0.0,1,13.516666666666667
1,2024-01-30 05:18:41,2024-01-30 05:42:19,1,5.85,1,N,259,263,Credit card,19.37,3.79,0.5,2.71,0.0,0.3,26.62,0.0,1,23.633333333333333
2,2024-01-01 09:16:39,2024-01-01 09:30:59,1,6.79,1,N,15,1,Credit card,18.82,3.53,0.5,6.3,0.0,0.3,31.9,2.5,1,14.333333333333334
1,2024-01-02 02:09:58,2024-01-02 02:13:20,2,7.7,1,N,88,30,Cash,19.84,2.28,0.5,1.65,0.0,0.3,24.52,0.0,1,3.3666666666666667
